id,code,prefix,name,parent_id,division_type,region
1972,35839,xã,"Xã Khánh Yên",1932,WARD,4
1973,35840,xã,"Xã Minh Lương",1932,WARD,4
1974,35841,xã,"Xã Cao Sơn",1932,WARD,4
1975,35842,xã,"Xã Si Ma Cai",1932,WARD,4
1976,35843,xã,"Xã Văn Bàn",1932,WARD,4
1977,35844,xã,"Xã Mường Hum",1932,WARD,4
1978,35845,xã,"Xã Mường Bo",1932,WARD,3
1979,35846,xã,"Xã Võ Lao",1932,WARD,4
1980,35847,xã,"Xã Bảo Hà",1932,WARD,4
1981,35848,xã,"Xã Trịnh Tường",1932,WARD,4
1982,35849,xã,"Xã Xuân Quang",1932,WARD,3
1983,35850,xã,"Xã Pha Long",1932,WARD,4
1984,35851,xã,"Xã Cốc San",1932,WARD,2
1985,35852,xã,"Xã Xuân Hòa",1932,WARD,4
1986,35853,xã,"Xã Bản Xèo",1932,WARD,4
1987,35854,xã,"Xã Thượng Hà",1932,WARD,4
1988,35855,xã,"Xã Tả Củ Tỷ",1932,WARD,4
1989,35856,xã,"Xã Phúc Khánh",1932,WARD,4
1990,35857,xã,"Xã Tả Phìn",1932,WARD,3
1991,35858,phường,"Phường Cam Đường",1932,WARD,2
1992,35859,xã,"Xã Phong Hải",1932,WARD,3
1993,35860,xã,"Xã Gia Phú",1932,WARD,2
1994,35861,xã,"Xã Dền Sáng",1932,WARD,4
1995,35862,xã,"Xã Y Tý",1932,WARD,4
1996,35863,xã,"Xã A Mú Sung",1932,WARD,4
1997,35864,phường,"Phường Lào Cai",1932,WARD,2
1998,35865,xã,"Xã Bắc Hà",1932,WARD,4
1999,35866,xã,"Xã Bảo Yên",1932,WARD,4
2000,35867,xã,"Xã Bảo Nhai",1932,WARD,4
2001,35868,xã,"Xã Nghĩa Đô",1932,WARD,4
2002,35869,xã,"Xã Bát Xát",1932,WARD,4
2003,35870,xã,"Xã Tả Van",1932,WARD,3
2004,35871,xã,"Xã Nậm Xé",1932,WARD,4
2005,35872,xã,"Xã Chiềng Ken",1932,WARD,4
2006,35873,xã,"Xã Bản Lầu",1932,WARD,4
2007,35874,xã,"Xã Nậm Chày",1932,WARD,4
2008,35875,xã,"Xã Lùng Phình",1932,WARD,4
2009,35876,xã,"Xã Dương Quỳ",1932,WARD,4
2010,35877,xã,"Xã Sín Chéng",1932,WARD,4
2011,35878,xã,"Xã Hợp Thành",1932,WARD,2
2012,35879,xã,"Xã Tằng Loỏng",1932,WARD,3
2013,35880,xã,"Xã Bản Hồ",1932,WARD,3
2014,35252,xã,"Xã Phong Dụ Hạ",1932,WARD,4
2015,35253,xã,"Xã Yên Thành",1932,WARD,4
2016,35254,xã,"Xã Gia Hội",1932,WARD,4
2017,35255,phường,"Phường Nghĩa Lộ",1932,WARD,4
2018,35256,xã,"Xã Chấn Thịnh",1932,WARD,4
2019,35257,xã,"Xã Mậu A",1932,WARD,4
2020,35258,phường,"Phường Nam Cường",1932,WARD,3
2021,35259,xã,"Xã Thượng Bằng La",1932,WARD,4
2022,35260,xã,"Xã Hạnh Phúc",1932,WARD,4
2023,35261,xã,"Xã Lâm Thượng",1932,WARD,4
2024,35262,xã,"Xã Trạm Tấu",1932,WARD,4
2025,35263,xã,"Xã Yên Bình",1932,WARD,4
2026,35264,xã,"Xã Liên Sơn",1932,WARD,4
2027,35265,phường,"Phường Trung Tâm",1932,WARD,4
2028,35266,xã,"Xã Nghĩa Tâm",1932,WARD,4
2029,35267,phường,"Phường Âu Lâu",1932,WARD,3
2030,35268,xã,"Xã Xuân Ái",1932,WARD,4
2031,35273,xã,"Xã Văn Chấn",1932,WARD,4
2032,107,tỉnh,"Nghệ An",NULL,PROVINCE,NULL
2033,35134,xã,"Xã Tam Thái",2032,WARD,4
2034,35135,xã,"Xã Mậu Thạch",2032,WARD,4
2035,35136,xã,"Xã Tam Quang",2032,WARD,4
2036,35137,xã,"Xã Nam Đàn",2032,WARD,3
2037,35138,xã,"Xã Nghĩa Lâm",2032,WARD,3
2038,35139,xã,"Xã Đông Thành",2032,WARD,3
2039,35140,xã,"Xã Lượng Minh",2032,WARD,4
2040,35141,xã,"Xã Quang Đồng",2032,WARD,3
2041,35142,xã,"Xã Bích Hào",2032,WARD,4
2042,35143,xã,"Xã Quan Thành",2032,WARD,3
2043,35144,phường,"Phường Tân Mai",2032,WARD,3
2044,35145,xã,"Xã Quỳ Châu",2032,WARD,4
2045,35146,xã,"Xã Đông Lộc",2032,WARD,2
2046,35147,xã,"Xã Vân Tụ",2032,WARD,3
2047,35148,xã,"Xã Hùng Châu",2032,WARD,3
2048,35149,xã,"Xã Nhôn Mai",2032,WARD,4
2049,35150,xã,"Xã Tri Lễ",2032,WARD,4
2050,35151,xã,"Xã Quỳnh Sơn",2032,WARD,3
2051,35152,xã,"Xã Bạch Hà",2032,WARD,3
2052,35153,phường,"Phường Trường Vinh",2032,WARD,2
2053,35154,xã,"Xã Yên Trung",2032,WARD,2
2054,35155,xã,"Xã Tiền Phong",2032,WARD,4
2055,35156,xã,"Xã Tân Kỳ",2032,WARD,4
2056,35157,xã,"Xã Bạch Ngọc",2032,WARD,3
2057,35158,xã,"Xã Châu Tiến",2032,WARD,4
2058,35159,xã,"Xã Yên Na",2032,WARD,4
2059,35160,xã,"Xã Nghĩa Thọ",2032,WARD,3
2060,35161,xã,"Xã Hoa Quân",2032,WARD,4
2061,35162,xã,"Xã Hùng Chân",2032,WARD,4
2062,35163,xã,"Xã Mường Típ",2032,WARD,4
2063,35164,xã,"Xã Nghĩa Lộc",2032,WARD,3
2064,35165,xã,"Xã Thông Thụ",2032,WARD,4
2065,35166,phường,"Phường Cửa Lò",2032,WARD,2
2066,35167,xã,"Xã Thần Lĩnh",2032,WARD,2
2067,35168,xã,"Xã Yên Thành",2032,WARD,3
2068,35169,xã,"Xã Yên Hòa",2032,WARD,4
2069,35170,xã,"Xã Minh Hợp",2032,WARD,4
2070,35171,xã,"Xã Chiêu Lưu",2032,WARD,4
2071,35172,phường,"Phường Quỳnh Mai",2032,WARD,3
2072,35173,xã,"Xã Con Cuông",2032,WARD,4
2073,35174,xã,"Xã Vân Du",2032,WARD,3
2074,35175,xã,"Xã Nậm Cắn",2032,WARD,4
2075,35176,phường,"Phường Vinh Lộc",2032,WARD,2
2076,35177,xã,"Xã Nghĩa Đồng",2032,WARD,4
2077,35178,xã,"Xã Vĩnh Tường",2032,WARD,4
2078,35179,xã,"Xã Kim Bảng",2032,WARD,4
2079,35180,xã,"Xã Đô Lương",2032,WARD,3
2080,35181,xã,"Xã Môn Sơn",2032,WARD,4
2081,35182,phường,"Phường Vinh Hưng",2032,WARD,2
2082,35183,xã,"Xã Anh Sơn",2032,WARD,4
2083,35184,xã,"Xã Xuân Lâm",2032,WARD,4
2084,35185,xã,"Xã Cam Phục",2032,WARD,4
2085,35186,xã,"Xã Hưng Nguyên Nam",2032,WARD,2
2086,35187,xã,"Xã Nghĩa Mai",2032,WARD,3
2087,35188,xã,"Xã Lam Thành",2032,WARD,2
2088,35189,phường,"Phường Thái Hòa",2032,WARD,3
2089,35190,xã,"Xã Tân Châu",2032,WARD,3
2090,35191,xã,"Xã Bình Chuẩn",2032,WARD,4
2091,35192,xã,"Xã Na Ngoi",2032,WARD,4
2092,35193,xã,"Xã Châu Khê",2032,WARD,4
2093,35194,xã,"Xã Thành Bình Thọ",2032,WARD,4
2094,35195,xã,"Xã Quỳ Hợp",2032,WARD,4
2095,35196,phường,"Phường Hoàng Mai",2032,WARD,3
2096,35197,xã,"Xã Nghi Lộc",2032,WARD,2
2097,35198,xã,"Xã Nghĩa Khánh",2032,WARD,3
2098,35199,xã,"Xã Hợp Minh",2032,WARD,3
2099,35200,xã,"Xã Châu Lộc",2032,WARD,4
2100,35201,xã,"Xã Giai Lạc",2032,WARD,3
2101,35202,xã,"Xã Châu Bình",2032,WARD,4
2102,35203,xã,"Xã Đại Đồng",2032,WARD,4
2103,35204,xã,"Xã Mỹ Lý",2032,WARD,4
2104,35205,xã,"Xã Đại Huệ",2032,WARD,3
2105,35206,xã,"Xã Nhân Hòa",2032,WARD,4
2106,35207,xã,"Xã Mường Ham",2032,WARD,4
2107,35208,xã,"Xã Sơn Lâm",2032,WARD,4
2108,35209,xã,"Xã Bắc Lý",2032,WARD,4
2109,35210,xã,"Xã Quảng Châu",2032,WARD,3
2110,35211,xã,"Xã Quỳnh Văn",2032,WARD,3
2111,35212,xã,"Xã Tiên Đồng",2032,WARD,4
2112,35213,xã,"Xã Thiên Nhẫn",2032,WARD,3
2113,35214,xã,"Xã Vạn An",2032,WARD,3
2114,35215,xã,"Xã Tương Dương",2032,WARD,4
2115,35216,xã,"Xã Quỳnh Anh",2032,WARD,3
2116,35217,xã,"Xã Nga My",2032,WARD,4
2117,35218,xã,"Xã Keng Đu",2032,WARD,4
2118,35090,xã,"Xã Quỳnh Thắng",2032,WARD,3
2119,35091,xã,"Xã Bình Minh",2032,WARD,3
2120,35092,xã,"Xã Mường Quàng",2032,WARD,4
2121,35093,xã,"Xã Quỳnh Lưu",2032,WARD,3
2122,35094,xã,"Xã Hữu Kiệm",2032,WARD,4
2123,35095,xã,"Xã Đức Châu",2032,WARD,3
2124,35096,xã,"Xã Quỳnh Tam",2032,WARD,3
2125,35097,xã,"Xã Nghĩa Hành",2032,WARD,4
2126,35098,phường,"Phường Thành Vinh",2032,WARD,2
2127,35099,phường,"Phường Tây Hiếu",2032,WARD,3
2128,35100,xã,"Xã Hữu Khuông",2032,WARD,4
2129,35101,xã,"Xã Quỳnh Phú",2032,WARD,3
2130,35102,xã,"Xã Anh Sơn Đông",2032,WARD,4
2131,35103,xã,"Xã Minh Châu",2032,WARD,3
2132,35104,xã,"Xã Giai Xuân",2032,WARD,4
2133,35105,xã,"Xã An Châu",2032,WARD,3
2134,35106,xã,"Xã Hải Châu",2032,WARD,3
2135,35107,xã,"Xã Diễn Châu",2032,WARD,3
2136,35108,xã,"Xã Văn Hiến",2032,WARD,3
2137,35109,xã,"Xã Hưng Nguyên",2032,WARD,2
2138,35110,xã,"Xã Thuần Trung",2032,WARD,3
2139,35111,xã,"Xã Châu Hồng",2032,WARD,4
2140,35112,xã,"Xã Quế Phong",2032,WARD,4
2141,35113,xã,"Xã Na Loi",2032,WARD,4
2142,35114,xã,"Xã Tam Hợp",2032,WARD,4
2143,35115,xã,"Xã Huồi Tụ",2032,WARD,4
2144,35116,xã,"Xã Hải Lộc",2032,WARD,2
2145,35117,xã,"Xã Văn Kiều",2032,WARD,2
2146,35118,xã,"Xã Hạnh Lâm",2032,WARD,4
2147,35119,xã,"Xã Kim Liên",2032,WARD,3
2148,35120,xã,"Xã Lương Sơn",2032,WARD,3
2149,35121,xã,"Xã Nghĩa Đàn",2032,WARD,3
2150,35122,xã,"Xã Tam Đồng",2032,WARD,4
2151,35123,xã,"Xã Mường Xén",2032,WARD,4
2152,35124,xã,"Xã Mường Chọng",2032,WARD,4
2153,35125,xã,"Xã Phúc Lộc",2032,WARD,2
2154,35126,xã,"Xã Tân Phú",2032,WARD,4
2155,35127,phường,"Phường Vinh Phú",2032,WARD,2
2156,35128,xã,"Xã Đông Hiếu",2032,WARD,3
2157,35129,xã,"Xã Mường Lống",2032,WARD,4
2158,35130,xã,"Xã Trung Lộc",2032,WARD,2
2159,35131,xã,"Xã Tân An",2032,WARD,4
2160,35132,xã,"Xã Cát Ngạn",2032,WARD,4
2161,35133,xã,"Xã Nghĩa Hưng",2032,WARD,3
2162,35269,xã,"Xã Yên Xuân",2032,WARD,4
2163,88,tỉnh,"Ninh Bình",NULL,PROVINCE,NULL
2164,36072,xã,"Xã Nam Lý",2163,WARD,4
2165,36073,xã,"Xã Vĩnh Trụ",2163,WARD,4
2166,36074,phường,"Phường Tiên Sơn",2163,WARD,3
2167,36075,xã,"Xã Lý Nhân",2163,WARD,4
2168,36076,phường,"Phường Lý Thường Kiệt",2163,WARD,3
2169,36077,phường,"Phường Phù Vân",2163,WARD,3
2170,36078,xã,"Xã Nhân Hà",2163,WARD,4
2171,36079,xã,"Xã Thanh Lâm",2163,WARD,4
2172,36080,xã,"Xã Nam Xang",2163,WARD,4
2173,36081,phường,"Phường Phủ Lý",2163,WARD,3
2174,36082,phường,"Phường Duy Tân",2163,WARD,3
2175,36083,xã,"Xã Thanh Bình",2163,WARD,4
2176,36084,phường,"Phường Nguyễn Úy",2163,WARD,3
2177,36085,xã,"Xã Bình Giang",2163,WARD,4
2178,36086,phường,"Phường Kim Bảng",2163,WARD,3
2179,36087,xã,"Xã Bình Lục",2163,WARD,4
2180,36792,phường,"Phường Đông Hoa Lư",2163,WARD,2
2181,36793,xã,"Xã Khánh Nhạc",2163,WARD,3
2182,36088,phường,"Phường Duy Hà",2163,WARD,3
2183,36089,xã,"Xã Tân Thanh",2163,WARD,4
2184,36090,xã,"Xã Trần Thương",2163,WARD,4
2185,36091,phường,"Phường Châu Sơn",2163,WARD,3
2186,36092,xã,"Xã Bình Sơn",2163,WARD,4
2187,36093,xã,"Xã Bắc Lý",2163,WARD,4
2188,36094,phường,"Phường Đồng Văn",2163,WARD,3
2189,36095,xã,"Xã Bình An",2163,WARD,4
2190,36096,phường,"Phường Duy Tiên",2163,WARD,3
2191,36097,xã,"Xã Thanh Liêm",2163,WARD,4
2192,36098,xã,"Xã Liêm Hà",2163,WARD,4
2193,36099,xã,"Xã Bình Mỹ",2163,WARD,4
2194,36100,phường,"Phường Lê Hồ",2163,WARD,3
2195,36101,phường,"Phường Hà Nam",2163,WARD,3
2196,36102,phường,"Phường Liêm Tuyền",2163,WARD,3
2197,36103,phường,"Phường Tam Chúc",2163,WARD,3
2198,36104,phường,"Phường Kim Thanh",2163,WARD,3
2199,37491,xã,"Xã Hải Anh",2163,WARD,3
2200,37492,xã,"Xã Xuân Giang",2163,WARD,3
2201,37493,xã,"Xã Vụ Bản",2163,WARD,3
2202,37494,xã,"Xã Nam Minh",2163,WARD,3
2203,37495,xã,"Xã Nghĩa Hưng",2163,WARD,3
2204,37496,xã,"Xã Giao Phúc",2163,WARD,3
2205,37497,xã,"Xã Cổ Lễ",2163,WARD,3
2206,37498,xã,"Xã Phong Doanh",2163,WARD,3
2207,37499,xã,"Xã Trực Ninh",2163,WARD,3
2208,37500,xã,"Xã Nam Đồng",2163,WARD,3
2209,37501,xã,"Xã Xuân Hồng",2163,WARD,3
2210,37502,phường,"Phường Thành Nam",2163,WARD,2
2211,37503,xã,"Xã Xuân Hưng",2163,WARD,3
2212,37478,xã,"Xã Minh Thái",2163,WARD,3
2213,37479,xã,"Xã Quỹ Nhất",2163,WARD,3
2214,37480,xã,"Xã Giao Hòa",2163,WARD,3
2215,37481,xã,"Xã Minh Tân",2163,WARD,3
2216,37482,xã,"Xã Nam Ninh",2163,WARD,3
2217,37483,xã,"Xã Ninh Giang",2163,WARD,3
2218,37484,xã,"Xã Giao Hưng",2163,WARD,3
2219,37485,xã,"Xã Nghĩa Sơn",2163,WARD,3
2220,37486,xã,"Xã Vũ Dương",2163,WARD,3
2221,37487,xã,"Xã Yên Cường",2163,WARD,3
2222,37488,phường,"Phường Thiên Trường",2163,WARD,2
2223,37489,xã,"Xã Đồng Thịnh",2163,WARD,3
2224,37490,xã,"Xã Cát Thành",2163,WARD,3
2225,36554,xã,"Xã Lai Thành",2163,WARD,4
2226,36555,xã,"Xã Phát Diệm",2163,WARD,4
2227,36556,xã,"Xã Bình Minh",2163,WARD,4
2228,36557,xã,"Xã Đồng Thái",2163,WARD,4
2229,36558,xã,"Xã Yên Mô",2163,WARD,4
2230,36559,phường,"Phường Tam Điệp",2163,WARD,3
2231,36560,xã,"Xã Gia Trấn",2163,WARD,3
2232,36561,xã,"Xã Định Hóa",2163,WARD,4
2233,36562,phường,"Phường Tây Hoa Lư",2163,WARD,2
2234,36563,xã,"Xã Kim Đông",2163,WARD,4
2235,36564,xã,"Xã Gia Vân",2163,WARD,3
2236,36565,xã,"Xã Quang Thiện",2163,WARD,4
2237,37639,xã,"Xã Đại Hoàng",2163,WARD,3
2238,37640,xã,"Xã Khánh Trung",2163,WARD,3
2239,37641,xã,"Xã Yên Khánh",2163,WARD,3
2240,37642,phường,"Phường Hoa Lư",2163,WARD,2
2241,37643,xã,"Xã Gia Viễn",2163,WARD,3
2242,37644,xã,"Xã Quỳnh Lưu",2163,WARD,4
2243,37645,xã,"Xã Phú Sơn",2163,WARD,4
2244,37646,xã,"Xã Cúc Phương",2163,WARD,4
2245,37647,phường,"Phường Yên Sơn",2163,WARD,3
2246,37648,xã,"Xã Phú Long",2163,WARD,4
2247,37649,phường,"Phường Trung Sơn",2163,WARD,3
2248,37650,xã,"Xã Thanh Sơn",2163,WARD,4
2249,37651,xã,"Xã Gia Tường",2163,WARD,4
2250,37652,xã,"Xã Yên Mạc",2163,WARD,4
2251,37653,xã,"Xã Khánh Hội",2163,WARD,3
2252,37654,xã,"Xã Gia Lâm",2163,WARD,4
2253,37655,xã,"Xã Chất Bình",2163,WARD,4
2254,37656,phường,"Phường Yên Thắng",2163,WARD,3
2255,37657,xã,"Xã Kim Sơn",2163,WARD,4
2256,37658,xã,"Xã Gia Hưng",2163,WARD,3
2257,37659,xã,"Xã Khánh Thiện",2163,WARD,3
2258,37660,phường,"Phường Nam Hoa Lư",2163,WARD,2
2259,37661,xã,"Xã Gia Phong",2163,WARD,3
2260,37662,xã,"Xã Nho Quan",2163,WARD,4
2261,37663,xã,"Xã Yên Từ",2163,WARD,4
2262,37692,phường,"Phường Đông A",2163,WARD,2
2263,37693,xã,"Xã Yên Đồng",2163,WARD,3
2264,37694,xã,"Xã Giao Minh",2163,WARD,3
2265,37695,phường,"Phường Mỹ Lộc",2163,WARD,2
2266,37696,phường,"Phường Vị Khê",2163,WARD,2
2267,37697,xã,"Xã Hiển Khánh",2163,WARD,3
2268,37698,xã,"Xã Nam Hồng",2163,WARD,3
2269,37699,xã,"Xã Liên Minh",2163,WARD,3
2270,37700,xã,"Xã Nam Trực",2163,WARD,3
2271,37701,xã,"Xã Ninh Cường",2163,WARD,3
2272,37702,xã,"Xã Hải Tiến",2163,WARD,3
2273,37703,phường,"Phường Hồng Quang",2163,WARD,2
2274,37704,xã,"Xã Giao Bình",2163,WARD,3
2275,37705,xã,"Xã Giao Ninh",2163,WARD,3
2276,37706,xã,"Xã Xuân Trường",2163,WARD,3
2277,37707,xã,"Xã Rạng Đông",2163,WARD,3
2278,37708,xã,"Xã Giao Thủy",2163,WARD,3
2279,37709,xã,"Xã Hải Thịnh",2163,WARD,3
2280,37710,phường,"Phường Nam Định",2163,WARD,2
2281,37711,xã,"Xã Ý Yên",2163,WARD,3
2282,37712,xã,"Xã Quang Hưng",2163,WARD,3
2283,37713,xã,"Xã Nghĩa Lâm",2163,WARD,3
2284,37714,xã,"Xã Hải Xuân",2163,WARD,3
2285,37715,xã,"Xã Hồng Phong",2163,WARD,3
2286,37716,phường,"Phường Trường Thi",2163,WARD,2
2287,37717,xã,"Xã Hải Hưng",2163,WARD,3
2288,37718,xã,"Xã Vạn Thắng",2163,WARD,3
2289,37719,xã,"Xã Hải An",2163,WARD,3
2290,37720,xã,"Xã Hải Quang",2163,WARD,3
2291,37721,xã,"Xã Tân Minh",2163,WARD,3
2292,37722,xã,"Xã Hải Hậu",2163,WARD,3
2293,97,tỉnh,"Phú Thọ",NULL,PROVINCE,NULL
2294,36823,xã,"Xã Hải Lựu",2293,WARD,3
2295,36824,xã,"Xã Tam Dương Bắc",2293,WARD,3
2296,36825,xã,"Xã Liên Châu",2293,WARD,2
2297,36826,phường,"Phường Vĩnh Phúc",2293,WARD,2
2298,36827,xã,"Xã Tam Đảo",2293,WARD,3
2299,36828,xã,"Xã Thái Hòa",2293,WARD,3
2300,36829,xã,"Xã Yên Lãng",2293,WARD,3
2301,36830,xã,"Xã Tề Lỗ",2293,WARD,2
2302,36831,xã,"Xã Hội Thịnh",2293,WARD,3
2303,36832,xã,"Xã Nguyệt Đức",2293,WARD,2
2304,36833,xã,"Xã Vĩnh Hưng",2293,WARD,3
2305,36834,xã,"Xã Tam Dương",2293,WARD,3
2306,36835,xã,"Xã Bình Nguyên",2293,WARD,2
2307,36836,xã,"Xã Hoàng An",2293,WARD,3
2308,36837,xã,"Xã Đạo Trù",2293,WARD,3
2309,36838,xã,"Xã Hợp Lý",2293,WARD,3
2310,36839,xã,"Xã Vĩnh Phú",2293,WARD,3
2311,36840,xã,"Xã Thổ Tang",2293,WARD,3
2312,36841,xã,"Xã Xuân Lãng",2293,WARD,2
2313,36842,xã,"Xã Yên Lạc",2293,WARD,2
2314,36843,phường,"Phường Phúc Yên",2293,WARD,2
2315,36844,xã,"Xã Tam Sơn",2293,WARD,3
2316,36845,xã,"Xã Bình Tuyền",2293,WARD,2
2317,36884,xã,"Xã Mường Hoa",2293,WARD,4
2318,36885,phường,"Phường Kỳ Sơn",2293,WARD,2
2319,36886,xã,"Xã Cao Dương",2293,WARD,2
2320,36887,xã,"Xã Dũng Tiến",2293,WARD,4
2321,36888,xã,"Xã Mai Châu",2293,WARD,4
2322,36889,xã,"Xã An Nghĩa",2293,WARD,4
2323,36890,xã,"Xã Kim Bôi",2293,WARD,4
2324,36891,xã,"Xã Pà Cò",2293,WARD,4
2325,36892,xã,"Xã Mai Hạ",2293,WARD,4
2326,36893,xã,"Xã Tiền Phong",2293,WARD,4
2327,36894,xã,"Xã Cao Sơn",2293,WARD,4
2328,36895,xã,"Xã Bao La",2293,WARD,4
2329,36896,xã,"Xã Đà Bắc",2293,WARD,4
2330,36897,xã,"Xã Nhân Nghĩa",2293,WARD,4
2331,36898,xã,"Xã Lạc Sơn",2293,WARD,4
2332,36899,xã,"Xã Thượng Cốc",2293,WARD,4
2333,36900,xã,"Xã Vân Sơn",2293,WARD,4
2334,36901,xã,"Xã Hợp Kim",2293,WARD,4
2335,36902,xã,"Xã Yên Thủy",2293,WARD,4
2336,36903,xã,"Xã Lạc Lương",2293,WARD,4
2337,36904,xã,"Xã Thịnh Minh",2293,WARD,2
2338,36905,xã,"Xã Đại Đồng",2293,WARD,4
2339,36906,xã,"Xã Đức Nhàn",2293,WARD,4
2340,36907,xã,"Xã Ngọc Sơn",2293,WARD,4
2341,36908,xã,"Xã Liên Sơn",2293,WARD,2
2342,36909,xã,"Xã Cao Phong",2293,WARD,4
2343,36910,xã,"Xã Yên Phú",2293,WARD,4
2344,36911,xã,"Xã An Bình",2293,WARD,4
2345,36912,xã,"Xã Tân Pheo",2293,WARD,4
2346,36913,xã,"Xã Yên Trị",2293,WARD,4
2347,36914,xã,"Xã Quyết Thắng",2293,WARD,4
2348,36915,xã,"Xã Mường Bi",2293,WARD,4
2349,36916,xã,"Xã Quy Đức",2293,WARD,4
2350,36917,phường,"Phường Thống Nhất",2293,WARD,2
2351,36918,xã,"Xã Thung Nai",2293,WARD,4
2352,36919,phường,"Phường Hòa Bình",2293,WARD,2
2353,36920,xã,"Xã Toàn Thắng",2293,WARD,4
2354,36921,xã,"Xã Tân Mai",2293,WARD,4
2355,36922,xã,"Xã Tân Lạc",2293,WARD,4
2356,36923,xã,"Xã Mường Động",2293,WARD,4
2357,36924,xã,"Xã Lương Sơn",2293,WARD,2
2358,36925,xã,"Xã Mường Vang",2293,WARD,4
2359,36926,xã,"Xã Nật Sơn",2293,WARD,4
2360,36927,xã,"Xã Lạc Thủy",2293,WARD,4
2361,36928,xã,"Xã Mường Thàng",2293,WARD,4
2362,36929,phường,"Phường Tân Hòa",2293,WARD,2
2363,35650,xã,"Xã Phùng Nguyên",2293,WARD,3
2364,36475,xã,"Xã Đại Đình",2293,WARD,3
2365,36476,xã,"Xã Lập Thạch",2293,WARD,3
2366,36477,xã,"Xã Vĩnh An",2293,WARD,3
2367,36478,phường,"Phường Xuân Hòa",2293,WARD,2
2368,36479,xã,"Xã Liên Hòa",2293,WARD,3
2369,36480,xã,"Xã Vĩnh Tường",2293,WARD,3
2370,36481,xã,"Xã Vĩnh Thành",2293,WARD,3
2371,36482,xã,"Xã Tiên Lữ",2293,WARD,3
2372,36483,xã,"Xã Sơn Đông",2293,WARD,3
2373,36484,xã,"Xã Bình Xuyên",2293,WARD,2
2374,36485,xã,"Xã Tam Hồng",2293,WARD,2
2375,36486,phường,"Phường Vĩnh Yên",2293,WARD,2
2376,36487,xã,"Xã Sông Lô",2293,WARD,3
2377,35349,xã,"Xã Văn Lang",2293,WARD,4
2378,35350,xã,"Xã Thanh Ba",2293,WARD,3
2379,35351,xã,"Xã Liên Minh",2293,WARD,3
2380,35352,phường,"Phường Thanh Miếu",2293,WARD,2
2381,35353,xã,"Xã Dân Chủ",2293,WARD,3
2382,35354,xã,"Xã Hiền Lương",2293,WARD,4
2383,35355,xã,"Xã Tam Nông",2293,WARD,3
2384,35356,xã,"Xã Vạn Xuân",2293,WARD,3
2385,35357,xã,"Xã Khả Cửu",2293,WARD,4
2386,35358,xã,"Xã Xuân Viên",2293,WARD,4
2387,35359,xã,"Xã Tân Sơn",2293,WARD,4
2388,35360,xã,"Xã Phú Khê",2293,WARD,4
2389,35361,xã,"Xã Long Cốc",2293,WARD,4
2390,35362,xã,"Xã Hiền Quan",2293,WARD,3
2391,35363,xã,"Xã Yên Sơn",2293,WARD,4
2392,35364,xã,"Xã Yên Kỳ",2293,WARD,4
2393,35365,xã,"Xã Xuân Đài",2293,WARD,4
2394,35366,xã,"Xã Bình Phú",2293,WARD,3
2395,35367,xã,"Xã Thanh Sơn",2293,WARD,4
2396,35368,phường,"Phường Nông Trang",2293,WARD,2
2397,35369,xã,"Xã Tiên Lương",2293,WARD,4
2398,35370,xã,"Xã Thọ Văn",2293,WARD,3
2399,35371,xã,"Xã Đông Thành",2293,WARD,3
2400,35372,xã,"Xã Hương Cần",2293,WARD,4
2401,35373,xã,"Xã Trung Sơn",2293,WARD,4
2402,35374,xã,"Xã Vĩnh Chân",2293,WARD,4
2403,35375,xã,"Xã Bản Nguyên",2293,WARD,3
2404,35376,xã,"Xã Cẩm Khê",2293,WARD,4
2405,35377,xã,"Xã Minh Hòa",2293,WARD,4
2406,35378,xã,"Xã Yên Lập",2293,WARD,4
2407,35379,xã,"Xã Hy Cương",2293,WARD,2
2408,35380,xã,"Xã Thượng Long",2293,WARD,4
2409,35381,xã,"Xã Phú Mỹ",2293,WARD,3
2410,35382,xã,"Xã Đoan Hùng",2293,WARD,4
2411,35383,xã,"Xã Võ Miếu",2293,WARD,4
2412,35384,xã,"Xã Hùng Việt",2293,WARD,4
2413,35385,xã,"Xã Đan Thượng",2293,WARD,4
2414,35386,xã,"Xã Lâm Thao",2293,WARD,3
2415,35387,xã,"Xã Chí Đám",2293,WARD,4
2416,35388,xã,"Xã Cự Đồng",2293,WARD,4
2417,35389,xã,"Xã Tu Vũ",2293,WARD,4
2418,35390,xã,"Xã Vân Bán",2293,WARD,4
2419,35391,xã,"Xã Tây Cốc",2293,WARD,4
2420,35392,xã,"Xã Bằng Luân",2293,WARD,4
2421,35393,xã,"Xã Sơn Lương",2293,WARD,4
2422,35394,xã,"Xã Hoàng Cương",2293,WARD,3
2423,35395,xã,"Xã Thu Cúc",2293,WARD,4
2424,35396,xã,"Xã Chân Mộng",2293,WARD,4
2425,35397,xã,"Xã Minh Đài",2293,WARD,4
2426,35398,xã,"Xã Xuân Lũng",2293,WARD,3
2427,35399,xã,"Xã Văn Miếu",2293,WARD,4
2428,35400,phường,"Phường Phú Thọ",2293,WARD,3
2429,35401,xã,"Xã Phù Ninh",2293,WARD,3
2430,35402,phường,"Phường Vân Phú",2293,WARD,2
2431,35403,xã,"Xã Thanh Thủy",2293,WARD,4
2432,35404,phường,"Phường Việt Trì",2293,WARD,2
2433,35405,xã,"Xã Đào Xá",2293,WARD,4
